inst_filia_str,n_apariciones,pct,pct_acum,nombre_canonico,sigla,departamento_sede,naturaleza,estado
FINANCIERA DEL DESARROLLO TERRITORIAL SA,1,0.001,98.98,,,,,pendiente_revision
UNIVERSIDAD DE VALENCIA LAB FISIOPATOLOGIA DE ENFERMEDADES RARAS,1,0.001,98.98,,,,,pendiente_revision
FACULTAD DE CIENCIAS UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1,0.001,98.98,,,,,pendiente_revision
LA CORPORACION UNIVERSITARIA DEL HUILA,1,0.001,98.98,,,,,pendiente_revision
UNIVERSITY OF ILLINOIS AT CHICAGO,1,0.001,98.98,,,,,pendiente_revision
BROAD INSTITUTE OF MIT AND HARVARD,1,0.001,98.99,,,,,pendiente_revision
UNIVERSIDAD DE QUEENSLAND,1,0.001,98.99,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE NEFROLOGIA E HIPERTENSION ARTERIAL,1,0.001,98.99,,,,,pendiente_revision
SMITHSONIAN INSTITUTION. NATIONAL MUSEUM OF NATURAL HISTORY,1,0.001,98.99,,,,,pendiente_revision
INSTITUTO DE FISICA - UNAM,1,0.001,98.99,,,,,pendiente_revision
FUNDACION PARA LA FORMACION INTEGRAL Y EL DESARROLLO HUMANO,1,0.001,98.99,,,,,pendiente_revision
UNIVERSIDAD UTEC,1,0.001,98.99,,,,,pendiente_revision
CREAINN SAS,1,0.001,98.99,,,,,pendiente_revision
PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1,0.001,98.99,,,,,pendiente_revision
CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA CONACYT,1,0.001,98.99,,,,,pendiente_revision
CLINICA SAN JUAN DE DIOS,1,0.001,99.0,,,,,pendiente_revision
LABORATORIO DE INVESTIGACION Y DESARROLLO DE TOLU SAS,1,0.001,99.0,,,,,pendiente_revision
"ROYAL BOTANIC GARDENS, KEW",1,0.001,99.0,,,,,pendiente_revision
EMPRESAS MUNICIPALES DE CALI EMCALI,1,0.001,99.0,,,,,pendiente_revision
CORPORACION UNIVERSITARIA REMINGTON SEDE BOGOTA CUNDINAMARCA (CORPORACION UNIVERSITARIA REMINGTON),1,0.001,99.0,,,,,pendiente_revision
INDISA S A,1,0.001,99.0,,,,,pendiente_revision
BIOGRASS SAS,1,0.001,99.0,,,,,pendiente_revision
UNIP - UNIVERSIDADE PAULISTA,1,0.001,99.0,,,,,pendiente_revision
UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,1,0.001,99.0,,,,,pendiente_revision
ALIANZA TEAM,1,0.001,99.0,,,,,pendiente_revision
INSTITUTE OF CLINICAL MOLECULAR BIOLOGY,1,0.001,99.01,,,,,pendiente_revision
INDULACTEOS DE COLOMBIA SAS,1,0.001,99.01,,,,,pendiente_revision
INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIAINPA,1,0.001,99.01,,,,,pendiente_revision
FUNDACION PARA EL FOMENTO DE LA INVESTIGACION CIENTIFICA Y TECNOLOGICA,1,0.001,99.01,,,,,pendiente_revision
THERMOFISHER SCIENTIFIC,1,0.001,99.01,,,,,pendiente_revision
FUNDACION SYNAPSE,1,0.001,99.01,,,,,pendiente_revision
GOBERNACION DE BOLIVAR,1,0.001,99.01,,,,,pendiente_revision
AUSTRALIAN NATIONAL UNIVERSITY,1,0.001,99.01,,,,,pendiente_revision
CORPORACIÓN COLOMBIANA DE INVESTIGACIÓN AGROPECUARIA AGROSAVIA SEDE CENTRAL  (CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA AGROSAVIA),1,0.001,99.01,,,,,pendiente_revision
CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISENO DEL ESTADO DE JALISCO AC,1,0.001,99.01,,,,,pendiente_revision
TECHNOLOGY INNOVATION INSTITUTE,1,0.001,99.02,,,,,pendiente_revision
UNIVERSITY OF SZEGED,1,0.001,99.02,,,,,pendiente_revision
INSTITUTO DE ESTUDIOS AMBIENTALES,1,0.001,99.02,,,,,pendiente_revision
GONZALEZ TASCON SAS,1,0.001,99.02,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE CUNDINAMARCA (GOBERNACION DE CUNDINAMARCA),1,0.001,99.02,,,,,pendiente_revision
CLINICA TRAUMANORTE,1,0.001,99.02,,,,,pendiente_revision
UNIVERSIDAD DE ANTIOQUIA SEDE ANDES (UNIVERSIDAD DE ANTIOQUIA),1,0.001,99.02,,,,,pendiente_revision
HEALTHY MEDICAL CENTER S.A.S.,1,0.001,99.02,,,,,pendiente_revision
SECRETARIA DE EDUCACION DEL MUNICIPIO DE CALI,1,0.001,99.02,,,,,pendiente_revision
FUNDACION GAIA AMAZONAS,1,0.001,99.02,,,,,pendiente_revision
UNIVERSITAT POLITECNICA DE CATALUNYA,1,0.001,99.03,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE NEUROLOGIA,1,0.001,99.03,,,,,pendiente_revision
KARLSRUHE INTITUTE OF TECHNOLOGY,1,0.001,99.03,,,,,pendiente_revision
EMILIO GARCIA ABOGADOS SAS,1,0.001,99.03,,,,,pendiente_revision
INSTITUTE FOR SYSTEMS AND COMPUTER ENGINEERING TECHNOLOGY AND SCIENCE,1,0.001,99.03,,,,,pendiente_revision
UNIVERSIDAD DE AYSEN,1,0.001,99.03,,,,,pendiente_revision
HOSPITAL DE CALDAS,1,0.001,99.03,,,,,pendiente_revision
UNIVERSIDAD TECNICA DE MANABI,1,0.001,99.03,,,,,pendiente_revision
F INICIATIVAS SAS,1,0.001,99.03,,,,,pendiente_revision
RESEARCH INSTITUTE OF UNITED STATES SPANISH,1,0.001,99.03,,,,,pendiente_revision
ESCUELA NACIONAL DE ANTROPOLOGIA E HISTORIA ENAH,1,0.001,99.04,,,,,pendiente_revision
CINARA,1,0.001,99.04,,,,,pendiente_revision
INSTITUCION EDUCATIVA TRICENTENARIO,1,0.001,99.04,,,,,pendiente_revision
UNIVERSITY OF LIVERPOOL,1,0.001,99.04,,,,,pendiente_revision
HORIZON MEDICAL,1,0.001,99.04,,,,,pendiente_revision
CLEMSON UNIVERSITY,1,0.001,99.04,,,,,pendiente_revision
REGISTRADURIA NACIONAL DEL ESTADO CIVIL,1,0.001,99.04,,,,,pendiente_revision
UNIDAD ONCOLOGICA SURCOLOMBIANA,1,0.001,99.04,,,,,pendiente_revision
BAIRESDEV,1,0.001,99.04,,,,,pendiente_revision
GIMNASIO CAMPESTRE STEPHEN HAWKING,1,0.001,99.04,,,,,pendiente_revision
UNIVERSITY OF LEEDS,1,0.001,99.05,,,,,pendiente_revision
CENTRO DE INNOVACION E INVESTIGACION EN METABOLISMO Y DIABETES SAS,1,0.001,99.05,,,,,pendiente_revision
UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES,1,0.001,99.05,,,,,pendiente_revision
UNIVERSITAT PADERBORN,1,0.001,99.05,,,,,pendiente_revision
UNIVERSITY OF THE WEST OF ENGLAND,1,0.001,99.05,,,,,pendiente_revision
SMITHSONIAN TROPICAL RESEARCH INSTITUTE,1,0.001,99.05,,,,,pendiente_revision
AGROIDEA SAS,1,0.001,99.05,,,,,pendiente_revision
BRNO UNIVERSITY OF TECHNOLOGY,1,0.001,99.05,,,,,pendiente_revision
FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE FESC,1,0.001,99.05,,,,,pendiente_revision
AGROGLOBAL SA,1,0.001,99.05,,,,,pendiente_revision
OKINAWA INSTITUTE OF SCIENCE AND TECHNOLOGY GRADUATE UNIVERSITY,1,0.001,99.06,,,,,pendiente_revision
EL COLEGIO DE MICHOACAN,1,0.001,99.06,,,,,pendiente_revision
INSTITUTO UNIVERSITARIO DE ELECTROQUIMICA,1,0.001,99.06,,,,,pendiente_revision
COLGENES,1,0.001,99.06,,,,,pendiente_revision
INSTITUTO DE INGENIERIA DE LA UNAM,1,0.001,99.06,,,,,pendiente_revision
SECRETARIA DE EDUCACION (ALCALDIA DE MEDELLIN),1,0.001,99.06,,,,,pendiente_revision
GFZ,1,0.001,99.06,,,,,pendiente_revision
SECRETARIA DE SALUD PUBLICA MUNICIPIO DE CALI,1,0.001,99.06,,,,,pendiente_revision
FEDERACION NACIONAL DE CULTIVADORES DE PALMA DE ACEITE FEDEPALMA,1,0.001,99.06,,,,,pendiente_revision
GRIFFITH UNIVERSITY,1,0.001,99.06,,,,,pendiente_revision
BIOEMBRIO FIV SAS,1,0.001,99.07,,,,,pendiente_revision
PROGRAMA OFIDISMO ESCORPIONISMO,1,0.001,99.07,,,,,pendiente_revision
GLASST INNOVATION COMPANY,1,0.001,99.07,,,,,pendiente_revision
FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO,1,0.001,99.07,,,,,pendiente_revision
FUNDACION JARDIN BOTANICO GUILLERMO PINERES,1,0.001,99.07,,,,,pendiente_revision
UNIVERSIDAD DE ANTOFAGASTA,1,0.001,99.07,,,,,pendiente_revision
MUSEO NACIONAL DE CIENCIAS NATURALES,1,0.001,99.07,,,,,pendiente_revision
ORGANIZACION PAJONALES S A S,1,0.001,99.07,,,,,pendiente_revision
PROGRAMA DE NACIONES UNIDAS PARA EL DESARROLLO (PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLOPNUD),1,0.001,99.07,,,,,pendiente_revision
VERGARA S GROUP TRAINING CONSULTING RESEARCH,1,0.001,99.07,,,,,pendiente_revision
HAUTE ECOLE DINGENIERIE ET DARCHITECTURE FRIBOURG SUISSE,1,0.001,99.08,,,,,pendiente_revision
UNIVERSIDAD ESTATAL DE SONORA,1,0.001,99.08,,,,,pendiente_revision
CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI (UNIVERSIDAD CESMAG),1,0.001,99.08,,,,,pendiente_revision
PROGRAMA INOVASOCIAL,1,0.001,99.08,,,,,pendiente_revision
NORTHERN ARIZONA UNIVERSITY,1,0.001,99.08,,,,,pendiente_revision
UNIVERSIDADE DE PERNAMBUCO,1,0.001,99.08,,,,,pendiente_revision
UNAD UNIVERSIDAD NACIONAL A DISTANCIA FLORIDA,1,0.001,99.08,,,,,pendiente_revision
UNIVERSIDAD DE LA GUAJIRA VILLANUEVA (UNIVERSIDAD DE LA GUAJIRA),1,0.001,99.08,,,,,pendiente_revision
VITAL CARE CENTRO DE SIMULACION CLINICA,1,0.001,99.08,,,,,pendiente_revision
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON,1,0.001,99.08,,,,,pendiente_revision
JARDIN BOTANICO DEL QUINDIO,1,0.001,99.09,,,,,pendiente_revision
NOVO NORDISK CENTER FOR BIOSUSTAINABILITY,1,0.001,99.09,,,,,pendiente_revision
ORGANIZACION DE LA NACIONES UNIDAS,1,0.001,99.09,,,,,pendiente_revision
JISO INGENIERIA AVANZADA SAS,1,0.001,99.09,,,,,pendiente_revision
THE ELITE FLOWER LTDA C I,1,0.001,99.09,,,,,pendiente_revision
PLANTA PILOTO DE INGENIERIA QUIMICA UNIVERSIDAD NACIONAL DEL SUR,1,0.001,99.09,,,,,pendiente_revision
REFORESTADORA DE LA COSTA S A GRUPO SANTODOMINGO,1,0.001,99.09,,,,,pendiente_revision
RYR KNOWLEDGE ENGINEERING Y LAB SAS,1,0.001,99.09,,,,,pendiente_revision
INSTITUT FUR BIOMATERIALFORSCHUNG HELMHOLTZ ZENTRUM GEESTHACHT,1,0.001,99.09,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES TECNOLOGICAS DE LA COSTA ATLANTICA CITCA,1,0.001,99.09,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE MEDELLIN,1,0.001,99.1,,,,,pendiente_revision
NEURO CLINICA,1,0.001,99.1,,,,,pendiente_revision
AGENCIA PARA LA RENOVACION DEL TERRITORIO,1,0.001,99.1,,,,,pendiente_revision
INSTITUTO MEXICANO DEL SEGURO SOCIAL,1,0.001,99.1,,,,,pendiente_revision
INVESTIGADOR INDEPENDIENTE,1,0.001,99.1,,,,,pendiente_revision
CORPORACION HUILTUR,1,0.001,99.1,,,,,pendiente_revision
GATEWAY TI MONTERIA S A S,1,0.001,99.1,,,,,pendiente_revision
DIRECCION DE INVESTIGACION CRIMINAL E INTERPOL,1,0.001,99.1,,,,,pendiente_revision
TECNOLOGIAS MARTE S A S,1,0.001,99.1,,,,,pendiente_revision
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO UNAM,1,0.001,99.1,,,,,pendiente_revision
LABORATORIO DE SUELOS UNIVERSIDAD NACIONAL DE COLOMBIA (UNIVERSIDAD NACIONAL DE COLOMBIA),1,0.001,99.11,,,,,pendiente_revision
SENA CENTRO DE DISENO TECNOLOGICO INDUSTRIAL (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,99.11,,,,,pendiente_revision
SALGADO MELENDEZ Y ASOCIADOS,1,0.001,99.11,,,,,pendiente_revision
GHENT UNIVERSITY,1,0.001,99.11,,,,,pendiente_revision
FACULDADE PITAGORAS,1,0.001,99.11,,,,,pendiente_revision
FUNDACION HOSPITAL UNIVERSIDAD DEL NORTE,1,0.001,99.11,,,,,pendiente_revision
UNIVERSIDAD IBEROAMERICANA DE MEXICO,1,0.001,99.11,,,,,pendiente_revision
UNIVERSITY OF EASTERN FINLAND,1,0.001,99.11,,,,,pendiente_revision
UNIVERSIDAD PUBLICA DE NAVARRA,1,0.001,99.11,,,,,pendiente_revision
GAIA GREENTECH,1,0.001,99.11,,,,,pendiente_revision
I E D JACKELINE KENNEDY SEDE 2 PREESCOLAR LA CANDELARIA,1,0.001,99.12,,,,,pendiente_revision
EASY SOLUTIONS,1,0.001,99.12,,,,,pendiente_revision
CORPORACION COLEGIO INTERNACIONAL ALTAMIRA,1,0.001,99.12,,,,,pendiente_revision
CHARITE UNIVERSITATSMEDIZIN BERLIN,1,0.001,99.12,,,,,pendiente_revision
UNIVERSITE DE GENEVE,1,0.001,99.12,,,,,pendiente_revision
UNIVERZITA PARDUBICE,1,0.001,99.12,,,,,pendiente_revision
FONDO DE EMPLEADOS DE LA UNIVERSIDAD CATOLICA DE PEREIRA,1,0.001,99.12,,,,,pendiente_revision
UNIVERSITE TOULOUSE III PAUL SABATIER,1,0.001,99.12,,,,,pendiente_revision
UNIVERSITE DU LUXEMBOURG,1,0.001,99.12,,,,,pendiente_revision
IE MARIA INMACULADA,1,0.001,99.12,,,,,pendiente_revision
UNIVERSIDAD DE LESS ILLES BALEARS,1,0.001,99.13,,,,,pendiente_revision
DEAKIN UNIVERSITY,1,0.001,99.13,,,,,pendiente_revision
SESAME WORKSHOP,1,0.001,99.13,,,,,pendiente_revision
CENTRO DE LA INNOVACION LA AGROINDUSTRIA Y LA AVIACION REGIONAL ANTIOQUIA (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,99.13,,,,,pendiente_revision
CONCORDIA UNIVERSITY,1,0.001,99.13,,,,,pendiente_revision
ITALCOL,1,0.001,99.13,,,,,pendiente_revision
UNIDAD DE FERTILIDAD DEL COUNTRY LTDA,1,0.001,99.13,,,,,pendiente_revision
UNIVERSITY OF TWENTE,1,0.001,99.13,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,1,0.001,99.13,,,,,pendiente_revision
INSTITUCION EDUCATIVA FRANCISCO MIRANDA,1,0.001,99.13,,,,,pendiente_revision
CIENCIA Y TECNOLOGIA DE FAGOS SCIPHAGE SAS,1,0.001,99.14,,,,,pendiente_revision
IED LICEO FEMENINO MERCEDES NARINO,1,0.001,99.14,,,,,pendiente_revision
HOKKAIDO UNIVERSITY,1,0.001,99.14,,,,,pendiente_revision
FUGRO,1,0.001,99.14,,,,,pendiente_revision
CARLOS RESTREPO ARAUJO,1,0.001,99.14,,,,,pendiente_revision
QUADRAM INSTITUTE BIOSCIENCE,1,0.001,99.14,,,,,pendiente_revision
INSTITUTO DE INVESTIGACION Y TECNOLOGIA AGROALIMENTARIAS IRTA,1,0.001,99.14,,,,,pendiente_revision
INSTITUTO PARA LA INVESTIGACION Y PRESERVACION DEL PATRIMONIO CULTURAL Y NATURAL DEL VALLE DEL CAUCA,1,0.001,99.14,,,,,pendiente_revision
UNIVERSITY OF ESSEX,1,0.001,99.14,,,,,pendiente_revision
BIOMANDARINO,1,0.001,99.14,,,,,pendiente_revision
COLEGIONUEVOGIMNASIO EDU CO,1,0.001,99.15,,,,,pendiente_revision
VIRGINIA TECH,1,0.001,99.15,,,,,pendiente_revision
UNIVERSITAT JAUME I DE CASTELLON,1,0.001,99.15,,,,,pendiente_revision
UNIVERSIDAD DE DEUSTO ESPANA,1,0.001,99.15,,,,,pendiente_revision
UNIVERSIDAD SANTIAGO DE CHILE,1,0.001,99.15,,,,,pendiente_revision
BIEKOS,1,0.001,99.15,,,,,pendiente_revision
UNIVERSITE DE PARIS VI PIERRE ET MARIE CURIE,1,0.001,99.15,,,,,pendiente_revision
TECNOLOGIAS ARISTA SAS,1,0.001,99.15,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE COAHUILA MEXICO,1,0.001,99.15,,,,,pendiente_revision
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALCAS,1,0.001,99.15,,,,,pendiente_revision
THE UNIVERSITY OF AUCKLAND,1,0.001,99.16,,,,,pendiente_revision
I E VALENTIN CARABALI,1,0.001,99.16,,,,,pendiente_revision
IPS DIAGNOSTISALUD EU,1,0.001,99.16,,,,,pendiente_revision
UNIVERSIDADE DO PORTO,1,0.001,99.16,,,,,pendiente_revision
CENTRO DE ATENCION AL SECTOR AGROPECUARIOCASA,1,0.001,99.16,,,,,pendiente_revision
DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPUBLICA DAPRE,1,0.001,99.16,,,,,pendiente_revision
CLEAN TECHNOLOGY PARTNERS,1,0.001,99.16,,,,,pendiente_revision
LYCEE NOTRE DAME DE NAZARETH,1,0.001,99.16,,,,,pendiente_revision
FACTORED,1,0.001,99.16,,,,,pendiente_revision
HOCHSCHULE FURTWANGEN UNIVERSITY,1,0.001,99.16,,,,,pendiente_revision
UNIVERSIDAD LIBRE CALI,1,0.001,99.17,,,,,pendiente_revision
LEGAL SHIELD,1,0.001,99.17,,,,,pendiente_revision
CAMPUS VIRTUAL UDES,1,0.001,99.17,,,,,pendiente_revision
TEXAS A M UNIVERSITY SYSTEM,1,0.001,99.17,,,,,pendiente_revision
SERVICIOS GRUPO BIOS SAS,1,0.001,99.17,,,,,pendiente_revision
REDES Y SISTEMAS INTEGRADOS SAS,1,0.001,99.17,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE LAS AMERICAS,1,0.001,99.17,,,,,pendiente_revision
UNIVERSITY OF MASSACHUSSETS,1,0.001,99.17,,,,,pendiente_revision
SECRETARIA DE EDUCACION Y CULTURA MUNICIPIO DE SOACHA (MUNICIPIO DE SOACHA),1,0.001,99.17,,,,,pendiente_revision
NEXENTIA SAS,1,0.001,99.17,,,,,pendiente_revision
TECHNISCHE UNIVERSITAT MUNCHEN,1,0.001,99.18,,,,,pendiente_revision
UNIVERSITY OF MEMPHIS,1,0.001,99.18,,,,,pendiente_revision
NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY,1,0.001,99.18,,,,,pendiente_revision
INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT IRD,1,0.001,99.18,,,,,pendiente_revision
CENTROS ESPECIALIZADOS DE SAN VICENTE FUNDACION,1,0.001,99.18,,,,,pendiente_revision
GRAMMO SAS,1,0.001,99.18,,,,,pendiente_revision
MAYNOOTH UNIVERSITY,1,0.001,99.18,,,,,pendiente_revision
INSTITUCION EDUCATIVA TIERRA BAJA,1,0.001,99.18,,,,,pendiente_revision
COLEGIO GIMNASIO CAMPESTRE,1,0.001,99.18,,,,,pendiente_revision
SPECTRA INGENIERIA,1,0.001,99.18,,,,,pendiente_revision
UNIVERSITY OF QUEENSLAND CENTRE OF EXCELLENCE FOR ENVIRONMENTAL DECISIONS,1,0.001,99.19,,,,,pendiente_revision
GRUPO EMPRESARIAL HEMPTEC SAS,1,0.001,99.19,,,,,pendiente_revision
ASOCIACION PLATAFORMA LGBTI SANTANDER,1,0.001,99.19,,,,,pendiente_revision
MD ANDERSON CANCER CENTER,1,0.001,99.19,,,,,pendiente_revision
GRUPO DE INVESTIGACION CARLOS FINLAY,1,0.001,99.19,,,,,pendiente_revision
ARGUS COLOMBIA SA,1,0.001,99.19,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES EN ENFERMEDADES TROPICALES UNIVERSIDAD INDUSTRI,1,0.001,99.19,,,,,pendiente_revision
CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR CUN,1,0.001,99.19,,,,,pendiente_revision
INSTITUCION EDUCATIVA DISTRITAL REUVEN FEURSTEIN,1,0.001,99.19,,,,,pendiente_revision
SUPERINTENDENCIA NACIONAL DE SALUD,1,0.001,99.19,,,,,pendiente_revision
DEPARTAMENTO CONJUNTO DE COMUNICACIONES DE LAS FUERZAS MILITARES,1,0.001,99.2,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES DEL BANANO CENIBANANO,1,0.001,99.2,,,,,pendiente_revision
UPQUA,1,0.001,99.2,,,,,pendiente_revision
MACQUARIE UNIVERSITY,1,0.001,99.2,,,,,pendiente_revision
ORQUESTA FILARMONICA DE BOGOTA,1,0.001,99.2,,,,,pendiente_revision
INSTITUTE FOR AUSTRIAN AND INTERNATIONAL TAX LAW,1,0.001,99.2,,,,,pendiente_revision
CORPORACION UNIVERSITARIA AGRARIA DE COLOMBIA UNIAGRARIA,1,0.001,99.2,,,,,pendiente_revision
1 2 TREE S A S,1,0.001,99.2,,,,,pendiente_revision
LUKER AGRICOLA,1,0.001,99.2,,,,,pendiente_revision
CONTINENTAL GOLD LTDA,1,0.001,99.2,,,,,pendiente_revision
DRUMMOND LTD,1,0.001,99.21,,,,,pendiente_revision
UNIVERSITA DEGLI STUDI DI BERGAMO,1,0.001,99.21,,,,,pendiente_revision
UNIVERSITE PARIS 1 PANTHEONSORBONNE,1,0.001,99.21,,,,,pendiente_revision
UFMG,1,0.001,99.21,,,,,pendiente_revision
BOTANIC GARDEN AND BOTANICAL MUSEUM,1,0.001,99.21,,,,,pendiente_revision
PIEL JOVEN DERMATOLOGIA,1,0.001,99.21,,,,,pendiente_revision
PLEXOS SOFTWARE SAS,1,0.001,99.21,,,,,pendiente_revision
THE BAMBOO FIBRE COMPANY BFC S A S,1,0.001,99.21,,,,,pendiente_revision
HOSPITAL SAN RAFAEL DE PASTO,1,0.001,99.21,,,,,pendiente_revision
UNIVERSIDAD ANDRES BELLO,1,0.001,99.21,,,,,pendiente_revision
ALZAK GROUP SAS,1,0.001,99.22,,,,,pendiente_revision
THINK LINK SAS,1,0.001,99.22,,,,,pendiente_revision
CORPORACION ARMARIO ABIERTO,1,0.001,99.22,,,,,pendiente_revision
EJERCITO NACIONAL,1,0.001,99.22,,,,,pendiente_revision
ADMINISTRATIVE MANAGEMENT CONSULTANTS SAS,1,0.001,99.22,,,,,pendiente_revision
CI INTER APEX SAS,1,0.001,99.22,,,,,pendiente_revision
CENTRO EDUCATIVO JUAN XXIII,1,0.001,99.22,,,,,pendiente_revision
PHARMAPRO S A,1,0.001,99.22,,,,,pendiente_revision
SOUTH POLE ASSET MANAGEMENT S A S,1,0.001,99.22,,,,,pendiente_revision
INCOMBUSTION FASE II,1,0.001,99.22,,,,,pendiente_revision
CORPORACION CULTURAL MUNISIPAL DE VILLAVICENCIO,1,0.001,99.23,,,,,pendiente_revision
CNRS,1,0.001,99.23,,,,,pendiente_revision
GRUPO PROYECTAME,1,0.001,99.23,,,,,pendiente_revision
ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA ESAP SEDE NARINO (ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA),1,0.001,99.23,,,,,pendiente_revision
UNIVERSIDAD CATOLICA DEL MAULE,1,0.001,99.23,,,,,pendiente_revision
SENADO DE LA REPUBLICA,1,0.001,99.23,,,,,pendiente_revision
MERTON COLLEGE,1,0.001,99.23,,,,,pendiente_revision
INSTITUTO TECNICO INDUSTRIAL PASCUAL BRAVO,1,0.001,99.23,,,,,pendiente_revision
HOSPITAL VISTA HERMOSA,1,0.001,99.23,,,,,pendiente_revision
UNIVERSTITAT AUTONOMA DE BARCELONA,1,0.001,99.23,,,,,pendiente_revision
IED SAN ISIDRO SO,1,0.001,99.24,,,,,pendiente_revision
QUEEN MARY AND WESTFIELD COLLEGE,1,0.001,99.24,,,,,pendiente_revision
TECHNISCHE UNIVERSITAT GRAZ,1,0.001,99.24,,,,,pendiente_revision
DUMIAN MEDICAL SAS,1,0.001,99.24,,,,,pendiente_revision
FEDERACION INTERNACIONAL DE LA CRUZ ROJA Y DE LA MEDIA LUNA ROJA,1,0.001,99.24,,,,,pendiente_revision
COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS,1,0.001,99.24,,,,,pendiente_revision
UNIVERSIDAD DE CANTABRIA,1,0.001,99.24,,,,,pendiente_revision
UNIVERSIDAD DE BIELEFELD,1,0.001,99.24,,,,,pendiente_revision
FUNDACION IN JU HUELLAS,1,0.001,99.24,,,,,pendiente_revision
IPS YENNY ZORAYA SALAZAR GOLEMAN,1,0.001,99.24,,,,,pendiente_revision
CORPORACION ARTISTICA POLYMNIA TEATRO,1,0.001,99.25,,,,,pendiente_revision
PROYECTOS Y SOLUCIONES AGROINDUSTRIALES,1,0.001,99.25,,,,,pendiente_revision
LEUPHANA UNIVERSITAT OF LUNEBURG,1,0.001,99.25,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES BIOMEDICAS DEL CENTRO DE DIAGNOSTICO CARDIOLOGICO,1,0.001,99.25,,,,,pendiente_revision
CASTILLO ORGANIZACION,1,0.001,99.25,,,,,pendiente_revision
SECRETARIA DE EDUCACION MUNICIPAL MONTERIA,1,0.001,99.25,,,,,pendiente_revision
PDVSA,1,0.001,99.25,,,,,pendiente_revision
ACOCIB ASOCIACION COLOMBIANA DE OBESIDAD Y CIRUGIA BARIATRICA,1,0.001,99.25,,,,,pendiente_revision
DEPARTAMENTO DEL CAUCA,1,0.001,99.25,,,,,pendiente_revision
MEDISANITAS,1,0.001,99.25,,,,,pendiente_revision
UNIVERSIDADE FEDERAL FLUMINENSE UFF,1,0.001,99.26,,,,,pendiente_revision
CEDIMED S.A.S,1,0.001,99.26,,,,,pendiente_revision
EMORY UNIVERSITY,1,0.001,99.26,,,,,pendiente_revision
VALDOSTA STATE UNIVERSITY,1,0.001,99.26,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DO PARANA,1,0.001,99.26,,,,,pendiente_revision
CORPORACION INTERUNIVERSITARIA DE SERVICIOS,1,0.001,99.26,,,,,pendiente_revision
UNIVERSITY OF BERGEN,1,0.001,99.26,,,,,pendiente_revision
COLEGIO ALMIRANTE PADILLA,1,0.001,99.26,,,,,pendiente_revision
CENTRO DE INVESTIGACION Y EDUCACION POPULAR PROGRAMA POR LA PAZ CINEP (FUNDACION CENTRO DE INVESTIGACION Y EDUCACION POPULAR C I N E P),1,0.001,99.26,,,,,pendiente_revision
WYDEA SAS,1,0.001,99.26,,,,,pendiente_revision
REVISTA COPALA,1,0.001,99.27,,,,,pendiente_revision
POLITECNICO DI TORINO,1,0.001,99.27,,,,,pendiente_revision
CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA D C,1,0.001,99.27,,,,,pendiente_revision
CORPORACION UNIVERSITARIA MINUTO DE DIOS VICERRECTORIA REGIONAL SANTANDERES (CORPORACION UNIVERSITARIA MINUTO DE DIOS UNIMINUTO),1,0.001,99.27,,,,,pendiente_revision
HOSPITAL DE KENNEDY,1,0.001,99.27,,,,,pendiente_revision
